customer_id,age,annual_income,spending_score,total_purchases,avg_purchase_value,customer_lifetime_value,registration_date,last_purchase_date,customer_type,preferred_categories
839,60,179903,85,20,592.62,10516.28,2020-06-10 00:14:41.330575,2022-10-30 00:14:41.330575,VIP,"Beauty, Sports"
840,28,27906,53,19,193.52,4317.21,2021-06-24 00:14:41.330575,2022-04-02 00:14:41.330575,Regular,"Home & Garden, Clothing"
841,35,81413,82,29,603.77,17272.02,2022-03-14 00:14:41.330575,2022-05-10 00:14:41.330575,New,"Home & Garden, Books, Electronics"
842,64,74028,45,74,862.9,62459.67,2022-05-25 00:14:41.330575,2024-08-15 00:14:41.330575,New,"Books, Electronics, Beauty"
843,29,27287,32,60,869.95,42061.74,2024-01-21 00:14:41.330575,2024-03-26 00:14:41.330575,Regular,"Books, Beauty, Clothing"
844,26,53660,36,18,727.1,11765.41,2021-09-17 00:14:41.330575,2023-03-07 00:14:41.330575,New,"Electronics, Clothing"
845,27,80504,81,92,748.3,78930.36,2023-09-22 00:14:41.330575,2023-12-03 00:14:41.330575,Regular,"Beauty, Books"
846,75,122979,99,35,562.35,17041.9,2019-11-28 00:14:41.330575,2022-06-07 00:14:41.330575,Regular,"Books, Sports, Clothing"
847,61,54701,60,43,588.82,24459.67,2022-09-09 00:14:41.330575,2023-01-15 00:14:41.330575,Regular,"Home & Garden, Clothing"
848,34,103300,11,95,142.31,10893.06,2023-01-13 00:14:41.330575,2024-03-13 00:14:41.330575,Regular,Home & Garden
849,78,168746,63,91,449.42,40542.81,2021-11-01 00:14:41.330575,2024-06-05 00:14:41.330575,Regular,"Home & Garden, Beauty, Sports"
850,55,103560,21,11,456.27,4057.38,2023-05-25 00:14:41.330575,2023-10-24 00:14:41.330575,New,"Books, Beauty, Sports"
851,24,174946,52,49,958.91,52993.54,2023-03-03 00:14:41.330575,2023-07-05 00:14:41.330575,Regular,Beauty
852,63,63642,55,38,436.78,18754.36,2020-07-02 00:14:41.330575,2020-09-06 00:14:41.330575,Regular,"Electronics, Sports"
853,30,85160,26,64,553.85,39526.17,2023-07-07 00:14:41.330575,2023-07-12 00:14:41.330575,Regular,"Electronics, Home & Garden"
854,57,37602,68,69,537.92,33900.17,2020-01-10 00:14:41.330575,2021-10-07 00:14:41.330575,Regular,"Electronics, Clothing"
855,59,123320,34,8,640.39,5814.2,2021-04-20 00:14:41.330575,2022-02-27 00:14:41.330575,Regular,"Clothing, Beauty, Books"
856,26,108801,52,34,750.75,25964.52,2023-03-25 00:14:41.330575,2024-02-13 00:14:41.330575,VIP,"Books, Clothing"
857,67,45931,82,48,232.79,10609.9,2024-05-21 00:14:41.330575,2024-07-12 00:14:41.330575,New,"Books, Beauty"
858,44,114377,99,56,533.44,31370.21,2021-03-13 00:14:41.330575,2023-06-16 00:14:41.330575,New,Home & Garden
859,75,49192,93,76,827.66,50632.24,2022-02-17 00:14:41.330575,2023-07-07 00:14:41.330575,Regular,"Clothing, Home & Garden"
860,19,66542,52,65,468.48,26102.29,2022-12-22 00:14:41.330575,2023-03-13 00:14:41.330575,Regular,"Electronics, Books"
861,22,147015,29,31,285.67,9714.05,2023-03-17 00:14:41.330575,2023-03-18 00:14:41.330575,Regular,Sports
862,46,62520,38,4,658.16,2363.23,2023-05-10 00:14:41.330575,2023-11-29 00:14:41.330575,VIP,Clothing
863,54,84772,42,50,825.53,42894.69,2023-11-16 00:14:41.330575,2024-04-13 00:14:41.330575,Regular,"Electronics, Home & Garden"
864,55,70106,21,69,72.51,4773.25,2024-02-24 00:14:41.330575,2024-03-31 00:14:41.330575,VIP,"Books, Home & Garden, Clothing"
865,36,101121,42,30,779.02,26687.41,2019-11-19 00:14:41.330575,2020-12-26 00:14:41.330575,VIP,"Beauty, Electronics, Home & Garden"
866,25,45559,13,88,823.43,85574.98,2021-10-25 00:14:41.330575,2023-04-13 00:14:41.330575,New,Home & Garden
867,65,125595,64,59,466.91,31774.22,2023-05-27 00:14:41.330575,2024-05-28 00:14:41.330575,Regular,"Books, Beauty, Clothing"
868,62,53742,17,67,983.47,59846.72,2021-07-07 00:14:41.330575,2023-02-03 00:14:41.330575,Regular,"Sports, Electronics"
869,18,89669,9,75,788.84,51925.3,2023-12-30 00:14:41.330575,2024-07-09 00:14:41.330575,New,"Sports, Electronics, Beauty"
870,39,172826,41,45,775.93,34559.79,2023-11-13 00:14:41.330575,2024-06-08 00:14:41.330575,Regular,"Home & Garden, Books, Beauty"
871,69,155044,1,4,750.36,2409.96,2020-04-27 00:14:41.330575,2022-05-29 00:14:41.330575,Regular,"Sports, Books, Home & Garden"
872,34,90831,2,26,159.1,3351.99,2022-11-03 00:14:41.330575,2023-02-27 00:14:41.330575,New,Clothing
873,80,132217,60,27,225.06,6206.15,2022-12-31 00:14:41.330575,2024-04-21 00:14:41.330575,Regular,"Beauty, Sports"
874,24,61873,48,46,469.35,21766.7,2023-06-13 00:14:41.330575,2023-09-25 00:14:41.330575,Regular,Home & Garden
875,42,126532,29,64,271.36,20802.81,2020-06-06 00:14:41.330575,2021-10-13 00:14:41.330575,New,"Books, Beauty, Electronics"
876,62,146267,97,91,421.09,33749.12,2022-07-10 00:14:41.330575,2024-08-18 00:14:41.330575,Regular,"Clothing, Sports"
877,21,160975,10,51,889.58,40978.79,2021-02-07 00:14:41.330575,2021-03-24 00:14:41.330575,New,"Books, Home & Garden, Sports"
878,53,154092,58,50,826.08,34919.07,2020-02-29 00:14:41.330575,2022-05-31 00:14:41.330575,Regular,"Books, Sports, Clothing"
879,23,61755,60,6,633.74,4437.51,2020-01-03 00:14:41.330575,2023-09-18 00:14:41.330575,New,"Home & Garden, Beauty, Sports"
880,77,105956,21,59,859.54,56348.3,2023-02-23 00:14:41.330575,2023-09-26 00:14:41.330575,VIP,Sports
881,48,106988,28,15,785.93,13308.97,2024-06-25 00:14:41.330575,2024-08-27 00:14:41.330575,Regular,"Clothing, Electronics, Books"
882,36,65648,75,30,434.7,15141.98,2023-06-30 00:14:41.330575,2024-04-25 00:14:41.330575,New,"Sports, Beauty"
883,78,145991,34,42,209.05,8867.55,2022-08-12 00:14:41.330575,2023-11-03 00:14:41.330575,Regular,Home & Garden
884,61,160588,8,37,519.06,18830.28,2022-09-01 00:14:41.330575,2024-02-18 00:14:41.330575,Regular,"Books, Electronics"
885,71,135005,59,42,738.87,28927.19,2020-12-25 00:14:41.330575,2022-05-19 00:14:41.330575,Regular,Home & Garden
886,56,22396,86,35,442.06,16024.23,2024-01-03 00:14:41.330575,2024-07-22 00:14:41.330575,Regular,Home & Garden
887,44,104082,72,87,670.1,57232.5,2022-07-11 00:14:41.330575,2024-01-08 00:14:41.330575,Regular,"Home & Garden, Clothing, Electronics"
888,27,170201,49,6,103.38,608.26,2024-08-04 00:14:41.330575,2024-08-27 00:14:41.330575,New,"Clothing, Beauty"
889,43,148322,79,68,750.52,59954.87,2019-11-25 00:14:41.330575,2021-05-17 00:14:41.330575,New,Sports
890,36,152663,17,18,814.59,17501.49,2022-11-24 00:14:41.330575,2024-03-21 00:14:41.330575,Regular,"Sports, Clothing, Beauty"
891,56,31303,60,73,709.77,57957.93,2021-03-20 00:14:41.330575,2021-04-04 00:14:41.330575,Regular,"Sports, Beauty"
892,79,181633,87,29,967.59,30941.97,2021-05-13 00:14:41.330575,2022-01-10 00:14:41.330575,Regular,Books
893,20,91719,88,77,828.39,68392.87,2020-08-24 00:14:41.330575,2024-01-06 00:14:41.330575,VIP,"Electronics, Sports, Beauty"
894,62,119616,45,59,904.06,46214.97,2021-11-26 00:14:41.330575,2024-05-25 00:14:41.330575,Regular,"Sports, Beauty"
895,30,144165,83,47,934.24,36165.54,2021-06-10 00:14:41.330575,2023-07-10 00:14:41.330575,Regular,"Electronics, Clothing"
896,67,106231,69,17,803.33,14698.48,2020-11-18 00:14:41.330575,2022-10-23 00:14:41.330575,Regular,"Home & Garden, Books, Clothing"
897,45,27314,32,96,677.52,70994.2,2022-08-30 00:14:41.330575,2024-08-28 00:14:41.330575,New,Sports
898,79,39623,44,22,15.66,282.09,2021-02-06 00:14:41.330575,2021-05-31 00:14:41.330575,VIP,Clothing
899,75,125228,65,68,471.17,37525.4,2020-01-23 00:14:41.330575,2024-06-13 00:14:41.330575,Regular,"Electronics, Beauty, Books"
900,37,184202,87,69,575.45,33212.37,2020-03-12 00:14:41.330575,2023-10-25 00:14:41.330575,Regular,"Home & Garden, Beauty, Electronics"
901,45,117624,8,37,310.99,10521.2,2023-07-14 00:14:41.330575,2024-06-02 00:14:41.330575,New,"Clothing, Electronics, Home & Garden"
902,25,177364,77,49,324.92,17018.93,2020-09-14 00:14:41.330575,2021-10-15 00:14:41.330575,Regular,"Books, Electronics"
903,78,131785,72,13,961.55,10849.49,2021-04-05 00:14:41.330575,2022-05-03 00:14:41.330575,VIP,"Clothing, Home & Garden"
904,80,106206,87,34,892.79,24956.74,2021-02-18 00:14:41.330575,2024-02-21 00:14:41.330575,New,"Beauty, Sports"
905,58,89274,43,86,850.69,68218.06,2024-05-15 00:14:41.330575,2024-08-04 00:14:41.330575,VIP,"Books, Home & Garden"
906,56,153541,1,53,411.95,24156.17,2023-04-11 00:14:41.330575,2024-08-04 00:14:41.330575,Regular,"Beauty, Home & Garden, Books"
907,18,73947,51,87,23.56,1978.95,2022-07-01 00:14:41.330575,2022-10-11 00:14:41.330575,Regular,"Sports, Books, Electronics"
908,20,173606,24,51,89.42,4839.47,2023-03-20 00:14:41.330575,2024-01-10 00:14:41.330575,Regular,"Beauty, Home & Garden, Electronics"
909,30,68874,99,3,319.07,987.69,2023-07-14 00:14:41.330575,2024-01-07 00:14:41.330575,VIP,"Beauty, Sports, Home & Garden"
910,45,69708,24,42,25.59,869.38,2019-12-04 00:14:41.330575,2023-04-25 00:14:41.330575,New,"Beauty, Sports, Electronics"
911,79,94553,17,98,26.98,3160.73,2021-02-12 00:14:41.330575,2023-10-06 00:14:41.330575,New,Sports
912,74,88344,5,32,917.44,23972.96,2022-11-23 00:14:41.330575,2023-10-03 00:14:41.330575,VIP,Home & Garden
913,80,69138,20,51,709.1,42931.17,2020-10-11 00:14:41.330575,2023-09-08 00:14:41.330575,Regular,Home & Garden
914,77,67638,21,85,315.87,27384.47,2021-12-20 00:14:41.330575,2022-09-04 00:14:41.330575,New,"Clothing, Electronics, Books"
915,66,98249,58,46,141.32,7705.07,2022-11-18 00:14:41.330575,2022-11-24 00:14:41.330575,Regular,Books
916,42,125865,31,21,516.52,9175.43,2022-02-07 00:14:41.330575,2022-03-27 00:14:41.330575,Regular,"Beauty, Home & Garden, Clothing"
917,73,22719,100,44,15.29,670.18,2023-03-16 00:14:41.330575,2023-08-23 00:14:41.330575,Regular,"Sports, Electronics"
918,50,173962,11,11,939.03,8963.81,2020-10-28 00:14:41.330575,2021-04-21 00:14:41.330575,New,Books
919,55,187581,52,68,420.67,23467.71,2024-03-01 00:14:41.330575,2024-05-18 00:14:41.330575,Regular,"Beauty, Sports"
920,70,62534,15,1,408.31,427.51,2020-12-17 00:14:41.330575,2023-10-08 00:14:41.330575,New,Electronics
921,23,112241,83,92,396.69,32229.65,2022-02-11 00:14:41.330575,2024-07-24 00:14:41.330575,Regular,"Sports, Home & Garden, Beauty"
922,75,169859,7,63,78.64,5128.11,2021-03-02 00:14:41.330575,2022-05-30 00:14:41.330575,VIP,Beauty
923,61,146209,28,24,641.94,13017.71,2021-05-25 00:14:41.330575,2022-02-24 00:14:41.330575,Regular,"Books, Electronics"
924,62,199917,51,99,735.67,67936.67,2023-11-30 00:14:41.330575,2024-03-25 00:14:41.330575,New,Sports
925,49,112124,58,13,679.36,9826.6,2023-11-07 00:14:41.330575,2024-04-18 00:14:41.330575,New,Home & Garden
926,62,111659,5,98,147.05,14048.04,2022-07-06 00:14:41.330575,2022-08-02 00:14:41.330575,Regular,"Electronics, Sports, Books"
927,78,184134,5,11,583.05,6741.27,2021-10-19 00:14:41.330575,2024-08-08 00:14:41.330575,Regular,"Beauty, Books"
928,64,95713,94,100,573.79,60763.4,2024-04-04 00:14:41.330575,2024-05-29 00:14:41.330575,Regular,"Home & Garden, Electronics, Beauty"
929,38,95418,96,51,869.73,50455.3,2020-08-31 00:14:41.330575,2022-02-28 00:14:41.330575,Regular,Books
930,33,148232,8,17,385.34,6092.02,2019-12-30 00:14:41.330575,2023-02-07 00:14:41.330575,Regular,"Clothing, Beauty"
931,71,185904,64,99,377.77,40201.11,2023-02-15 00:14:41.330575,2023-12-21 00:14:41.330575,Regular,Books
932,38,183038,10,82,622.34,60454.73,2021-03-01 00:14:41.330575,2021-04-05 00:14:41.330575,New,Electronics
933,28,164059,38,86,636.74,59802.86,2022-12-08 00:14:41.330575,2024-02-19 00:14:41.330575,New,"Books, Clothing"
934,77,188383,96,24,474.59,11344.01,2021-02-05 00:14:41.330575,2022-09-22 00:14:41.330575,New,"Beauty, Home & Garden"
935,54,51575,92,19,448.63,8969.66,2021-05-28 00:14:41.330575,2022-03-30 00:14:41.330575,Regular,"Sports, Home & Garden, Beauty"
936,53,83852,81,37,499.21,20241.62,2024-04-09 00:14:41.330575,2024-04-30 00:14:41.330575,VIP,"Home & Garden, Books, Electronics"
937,52,152079,95,85,862.43,76598.77,2022-04-22 00:14:41.330575,2024-04-18 00:14:41.330575,Regular,Home & Garden
938,36,96242,8,8,466.56,3010.88,2022-04-17 00:14:41.330575,2023-12-26 00:14:41.330575,New,"Sports, Home & Garden"
939,37,198589,25,28,940.53,23119.6,2024-06-26 00:14:41.330575,2024-08-17 00:14:41.330575,New,"Clothing, Home & Garden, Sports"
940,74,49257,73,5,508.96,2860.83,2022-02-01 00:14:41.330575,2023-01-22 00:14:41.330575,New,Electronics
941,35,193279,66,17,949.71,14676.84,2024-07-30 00:14:41.330575,2024-08-02 00:14:41.330575,Regular,"Electronics, Clothing, Books"
942,64,164353,79,36,834.5,32824.64,2021-10-21 00:14:41.330575,2022-08-08 00:14:41.330575,Regular,Books
943,58,81246,50,19,368.81,6648.95,2022-01-20 00:14:41.330575,2023-12-12 00:14:41.330575,Regular,"Clothing, Electronics"
944,66,21435,67,64,865.01,55845.25,2021-01-30 00:14:41.330575,2021-07-29 00:14:41.330575,New,"Clothing, Beauty"
945,31,111357,49,91,118.96,8954.62,2022-03-28 00:14:41.330575,2023-07-06 00:14:41.330575,New,"Home & Garden, Books, Sports"
946,32,177732,36,98,925.8,79159.64,2023-07-24 00:14:41.330575,2024-01-08 00:14:41.330575,New,"Beauty, Sports"
947,48,156156,68,11,635.33,8266.7,2022-01-15 00:14:41.330575,2024-07-16 00:14:41.330575,New,"Clothing, Books"
948,18,164579,78,54,63.85,3985.96,2019-12-17 00:14:41.330575,2024-03-22 00:14:41.330575,Regular,"Clothing, Books"
949,70,103807,41,45,647.81,30927.07,2022-09-15 00:14:41.330575,2022-11-19 00:14:41.330575,New,"Home & Garden, Books, Beauty"
950,71,196611,89,47,974.51,45062.63,2020-04-03 00:14:41.330575,2023-02-11 00:14:41.330575,Regular,"Sports, Beauty"
951,71,135953,62,12,79.1,1015.93,2022-10-21 00:14:41.330575,2024-06-23 00:14:41.330575,Regular,Clothing
952,20,158563,10,21,559.14,12299.03,2022-11-01 00:14:41.330575,2023-11-19 00:14:41.330575,VIP,Books
953,33,143797,21,11,750.32,8479.84,2021-12-30 00:14:41.330575,2024-03-20 00:14:41.330575,VIP,"Sports, Electronics"
954,40,83888,36,92,812.16,61543.63,2020-03-17 00:14:41.330575,2024-07-16 00:14:41.330575,Regular,"Home & Garden, Clothing, Beauty"
955,74,93609,12,5,419.69,2209.92,2019-09-21 00:14:41.330575,2019-10-29 00:14:41.330575,New,Sports
956,28,29077,91,81,212.12,19029.92,2021-06-05 00:14:41.330575,2023-09-04 00:14:41.330575,Regular,"Books, Electronics, Clothing"
957,29,40953,2,56,51.92,3482.14,2022-07-04 00:14:41.330575,2024-02-25 00:14:41.330575,Regular,"Books, Home & Garden"
958,27,134682,13,20,583.93,9394.63,2022-09-11 00:14:41.330575,2024-04-29 00:14:41.330575,New,Electronics
959,49,87889,53,41,458.38,20523.89,2020-07-28 00:14:41.330575,2022-09-20 00:14:41.330575,Regular,Sports
960,33,174893,32,46,949.26,44919.86,2022-01-15 00:14:41.330575,2022-12-16 00:14:41.330575,VIP,Books
961,25,188639,95,12,70.0,817.84,2021-10-15 00:14:41.330575,2023-08-16 00:14:41.330575,Regular,"Sports, Electronics"
962,55,135374,16,70,688.54,41017.68,2020-09-28 00:14:41.330575,2024-03-17 00:14:41.330575,New,"Electronics, Sports"
963,29,44860,32,17,34.72,568.78,2021-05-31 00:14:41.330575,2024-05-31 00:14:41.330575,New,"Sports, Books"
964,41,172267,32,19,179.72,3215.78,2020-07-05 00:14:41.330575,2021-10-26 00:14:41.330575,Regular,"Sports, Beauty, Home & Garden"
965,45,97475,98,26,459.04,10993.75,2023-03-16 00:14:41.330575,2023-06-24 00:14:41.330575,New,Beauty
966,70,107266,11,48,460.32,24135.91,2023-09-12 00:14:41.330575,2023-09-13 00:14:41.330575,Regular,"Books, Home & Garden"
967,25,172499,10,52,688.84,38695.65,2023-09-06 00:14:41.330575,2024-05-06 00:14:41.330575,Regular,Books
968,75,120732,15,96,911.11,90581.07,2022-02-13 00:14:41.330575,2022-08-07 00:14:41.330575,New,"Electronics, Clothing, Books"
969,45,47083,17,70,642.64,52878.1,2021-06-15 00:14:41.330575,2022-02-07 00:14:41.330575,VIP,Electronics
970,53,77372,40,55,954.0,49318.74,2021-12-21 00:14:41.330575,2024-06-17 00:14:41.330575,Regular,"Books, Sports, Clothing"
971,43,143786,18,100,882.8,79233.13,2022-06-24 00:14:41.330575,2022-08-21 00:14:41.330575,New,"Books, Beauty"
972,25,195136,55,75,588.65,46901.92,2021-02-03 00:14:41.330575,2024-03-01 00:14:41.330575,Regular,"Clothing, Sports, Beauty"
973,75,27813,73,33,835.45,24248.39,2024-07-23 00:14:41.330575,2024-08-30 00:14:41.330575,Regular,"Beauty, Books, Clothing"
974,77,51598,25,62,646.15,37096.93,2024-04-03 00:14:41.330575,2024-04-04 00:14:41.330575,Regular,"Home & Garden, Electronics, Sports"
975,67,113106,59,88,87.77,6872.92,2021-05-30 00:14:41.330575,2023-06-23 00:14:41.330575,VIP,"Books, Sports"
976,45,47082,78,23,743.16,14146.95,2023-04-27 00:14:41.330575,2024-02-17 00:14:41.330575,Regular,Electronics
977,45,49241,89,15,103.96,1763.68,2021-09-11 00:14:41.330575,2022-04-09 00:14:41.330575,VIP,"Beauty, Books"
978,54,195641,22,27,598.14,14564.13,2023-11-26 00:14:41.330575,2024-03-27 00:14:41.330575,Regular,"Clothing, Books, Home & Garden"
979,58,31745,30,75,705.61,52349.79,2020-12-14 00:14:41.330575,2024-05-19 00:14:41.330575,Regular,Books
980,53,46029,84,64,75.86,3968.15,2020-04-01 00:14:41.330575,2024-02-11 00:14:41.330575,VIP,"Sports, Books, Home & Garden"
981,44,164097,85,81,238.49,20858.0,2022-10-12 00:14:41.330575,2023-02-28 00:14:41.330575,Regular,Home & Garden
982,71,143395,44,51,916.52,43574.52,2022-06-30 00:14:41.330575,2023-12-22 00:14:41.330575,New,"Electronics, Beauty"
983,80,165360,32,53,620.15,36085.55,2021-11-14 00:14:41.330575,2022-12-09 00:14:41.330575,Regular,"Sports, Clothing, Electronics"
984,34,109186,51,78,253.82,19104.26,2020-12-22 00:14:41.330575,2021-09-17 00:14:41.330575,Regular,"Electronics, Books"
985,26,157612,46,91,693.77,55449.92,2022-01-23 00:14:41.330575,2024-02-20 00:14:41.330575,New,"Home & Garden, Books, Electronics"
986,50,117768,21,82,600.81,49526.06,2020-12-05 00:14:41.330575,2023-10-06 00:14:41.330575,VIP,"Sports, Home & Garden"
987,70,61846,99,92,506.56,39715.6,2020-05-12 00:14:41.330575,2024-03-24 00:14:41.330575,New,Books
988,37,95932,32,51,976.43,48613.52,2023-11-30 00:14:41.330575,2024-03-14 00:14:41.330575,New,"Electronics, Beauty, Home & Garden"
989,30,168554,94,47,686.62,29912.84,2021-09-23 00:14:41.330575,2021-10-24 00:14:41.330575,VIP,Home & Garden
990,45,43411,39,4,381.69,1778.35,2023-09-03 00:14:41.330575,2023-11-15 00:14:41.330575,Regular,"Books, Beauty, Home & Garden"
991,65,98797,12,7,802.07,4628.43,2024-07-15 00:14:41.330575,2024-08-26 00:14:41.330575,New,"Sports, Electronics, Clothing"
992,46,72307,47,35,885.74,33406.79,2022-05-10 00:14:41.330575,2022-07-17 00:14:41.330575,Regular,"Clothing, Electronics, Beauty"
993,30,154165,18,48,133.97,5614.52,2022-01-03 00:14:41.330575,2024-03-25 00:14:41.330575,Regular,"Sports, Beauty"
994,63,42042,21,73,208.55,14122.2,2024-04-13 00:14:41.330575,2024-07-27 00:14:41.330575,New,"Beauty, Electronics"
995,52,72930,13,72,224.06,15587.14,2020-04-25 00:14:41.330575,2024-04-20 00:14:41.330575,VIP,"Home & Garden, Clothing"
996,78,195485,21,45,694.3,36342.63,2023-04-24 00:14:41.330575,2024-06-13 00:14:41.330575,Regular,Home & Garden
997,23,117883,8,81,607.01,44105.06,2020-12-23 00:14:41.330575,2021-04-01 00:14:41.330575,Regular,"Home & Garden, Sports"
998,35,53756,46,81,622.8,42199.93,2021-07-12 00:14:41.330575,2021-07-20 00:14:41.330575,Regular,"Sports, Clothing"
999,68,73268,7,97,941.37,84690.5,2022-07-12 00:14:41.330575,2024-02-05 00:14:41.330575,Regular,"Sports, Home & Garden, Books"
1000,22,190286,23,96,778.15,62889.74,2020-04-05 00:14:41.330575,2022-03-02 00:14:41.330575,New,"Home & Garden, Beauty"
